"","X","probeset_id","logFC","AveExpr","t","P.Value","adj.P.Val","B","transcript_cluster_id","seqname","strand","start","stop","total_probes","gene_assignment","mrna_assignment","swissprot","unigene","GO_biological_process","GO_cellular_component","GO_molecular_function","pathway","protein_domains","crosshyb_type","category"
"180",7201,17231287,-0.829059345192527,5.67836074367118,-3.53896213549601,0.0127473301380727,0.994865964162296,0.606473034198775,17231287,"chr1","-",195041285,195092248,20,"ENSMUST00000160817 // Cd46 // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // --- // --- /// ENSMUST00000162614 // Cd46 // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // --- // --- /// ENSMUST00000162650 // Cd46 // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // --- // --- /// NM_010778.3 // Cd46 // Mus musculus CD46 antigen, complement regulatory protein (Cd46), mRNA. // --- // --- /// ENSMUST00000016637 // Cd46 // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // --- // --- /// ENSMUST00000110814 // Cd46 // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // --- // ---","ENSMUST00000160817 // ensGene // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000162614 // ensGene // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000162650 // ensGene // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // chr1 // --- // --- // --- // --- // --- /// NM_010778.3 // blat // Mus musculus CD46 antigen, complement regulatory protein (Cd46), mRNA. // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000016637 // ensGene // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // chr1 // --- // --- // --- // --- // --- /// ENSMUST00000110814 // ensGene // CD46 antigen, complement regulatory protein [Source:MGI Symbol;Acc:MGI:1203290] // chr1 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"181",39858,17547676,-1.02530382981922,8.86652360593754,-3.53414821663234,0.012820558282394,0.994865964162296,0.605983928816399,17547676,"chr12","+",111669362,111669746,25,"XR_141677.1 // LOC100862592 // PREDICTED: Mus musculus uncharacterized LOC100862592, transcript variant 1 (LOC100862592), miscRNA. // --- // --- /// XR_141678.1 // LOC100862592 // PREDICTED: Mus musculus uncharacterized LOC100862592, transcript variant 2 (LOC100862592), miscRNA. // --- // ---","XR_141677.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100862592, transcript variant 1 (LOC100862592), miscRNA. // chr12 // --- // --- // --- // --- // --- /// XR_141678.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100862592, transcript variant 2 (LOC100862592), miscRNA. // chr12 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"182",28361,17439315,0.545825962486786,4.00328181088515,3.527013785754,0.0129299452692806,0.994865964162296,0.605257067731173,17439315,"chr5","+",95425935,95428637,16,"XM_982113.2 // Gm7963 // PREDICTED: Mus musculus predicted gene 7963 (Gm7963), mRNA. // --- // ---","XM_982113.2 // blat // PREDICTED: Mus musculus predicted gene 7963 (Gm7963), mRNA. // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"183",9423,17252798,-0.683923227063186,3.34211995329552,-3.52528319803496,0.0129566348442173,0.994865964162296,0.605080396008887,17252798,"chr11","+",74728403,74728509,8,"ENSMUST00000158264 // U6 // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // --- // ---","ENSMUST00000158264 // ensGene // U6 spliceosomal RNA  [Source:RFAM;Acc:RF00026] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"184",39202,17543870,0.738346551065815,7.82784377700934,3.52340733134846,0.0129856339788006,0.994865964162296,0.604888734909248,17543870,"chrX","-",104536610,104671064,23,"NM_175358.4 // Zdhhc15 // Mus musculus zinc finger, DHHC domain containing 15 (Zdhhc15), mRNA. // --- // --- /// ENSMUST00000042070 // Zdhhc15 // zinc finger, DHHC domain containing 15 [Source:MGI Symbol;Acc:MGI:1915336] // --- // ---","NM_175358.4 // blat // Mus musculus zinc finger, DHHC domain containing 15 (Zdhhc15), mRNA. // chrX // --- // --- // --- // --- // --- /// ENSMUST00000042070 // ensGene // zinc finger, DHHC domain containing 15 [Source:MGI Symbol;Acc:MGI:1915336] // chrX // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"185",33750,17491564,0.724008138854689,5.63260392587869,3.52121426946624,0.0130196279544698,0.994865964162296,0.604664456519572,17491564,"chr7","-",59681055,59681148,10,"ENSMUST00000102025 // SNORD116 // Small nucleolar RNA SNORD116  [Source:RFAM;Acc:RF00108] // --- // ---","ENSMUST00000102025 // ensGene // Small nucleolar RNA SNORD116  [Source:RFAM;Acc:RF00108] // chr7 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"186",8519,17243617,-0.85143154197585,6.54018281355837,-3.51954850886848,0.013045514342959,0.994865964162296,0.604493953239061,17243617,"chr10","-",84526305,84534036,23,"NM_175451.1 // Ckap4 // Mus musculus cytoskeleton-associated protein 4 (Ckap4), mRNA. // --- // --- /// ENSMUST00000053871 // Ckap4 // cytoskeleton-associated protein 4 [Source:MGI Symbol;Acc:MGI:2444926] // --- // --- /// ENSMUST00000167671 // Ckap4 // cytoskeleton-associated protein 4 [Source:MGI Symbol;Acc:MGI:2444926] // --- // ---","NM_175451.1 // blat // Mus musculus cytoskeleton-associated protein 4 (Ckap4), mRNA. // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000053871 // ensGene // cytoskeleton-associated protein 4 [Source:MGI Symbol;Acc:MGI:2444926] // chr10 // --- // --- // --- // --- // --- /// ENSMUST00000167671 // ensGene // cytoskeleton-associated protein 4 [Source:MGI Symbol;Acc:MGI:2444926] // chr10 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"187",28622,17442398,-0.560621873459608,8.19643229414087,-3.51608288354988,0.0130995542223449,0.994865964162296,0.604138803186379,17442398,"chr5","+",123766474,123767208,23,"XR_106123.1 // Gm19833 // PREDICTED: Mus musculus predicted gene, 19833 (Gm19833), miscRNA. // --- // ---","XR_106123.1 // blat // PREDICTED: Mus musculus predicted gene, 19833 (Gm19833), miscRNA. // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"188",28013,17435474,-0.594286582638246,5.76017631067408,-3.51599559180176,0.0131009185731568,0.994865964162296,0.604129850433891,17435474,"chr5","+",25222882,25265918,30,"ENSMUST00000114952 // Galnt11 // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // --- // --- /// ENSMUST00000144971 // Galnt11 // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // --- // --- /// ENSMUST00000114950 // Galnt11 // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // --- // --- /// NM_144908.3 // Galnt11 // Mus musculus UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (Galnt11), mRNA. // --- // --- /// ENSMUST00000045737 // Galnt11 // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // --- // ---","ENSMUST00000114952 // ensGene // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000144971 // ensGene // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000114950 // ensGene // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // chr5 // --- // --- // --- // --- // --- /// NM_144908.3 // blat // Mus musculus UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (Galnt11), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000045737 // ensGene // UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 [Source:MGI Symbol;Acc:MGI:2444392] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"189",24874,17403723,-0.59324179293035,6.20854192555796,-3.50443469298885,0.0132830127426534,0.994865964162296,0.602940983888101,17403723,"chr3","+",152920240,152921399,23,"ENSMUST00000160076 // Gm16213 // predicted gene 16213 [Source:MGI Symbol;Acc:MGI:3801725] // --- // ---","ENSMUST00000160076 // ensGene // predicted gene 16213 [Source:MGI Symbol;Acc:MGI:3801725] // chr3 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"190",22556,17379873,-0.640255526516697,4.4709435609171,-3.49995986350342,0.0133542468566652,0.994865964162296,0.60247912329692,17379873,"chr2","+",167064998,167065086,8,"ENSMUST00000104377 // SNORD12 // Small nucleolar SNORD12/SNORD106  [Source:RFAM;Acc:RF00581] // --- // ---","ENSMUST00000104377 // ensGene // Small nucleolar SNORD12/SNORD106  [Source:RFAM;Acc:RF00581] // chr2 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"191",15143,17306396,0.617350428767099,5.40386156689201,3.49559406543681,0.0134241535586172,0.994865964162296,0.602027604062671,17306396,"chr14","-",54567469,54577661,25,"NM_010590.5 // Jub // Mus musculus ajuba (Jub), mRNA. // --- // --- /// ENSMUST00000054487 // Jub // ajuba [Source:MGI Symbol;Acc:MGI:1341886] // --- // ---","NM_010590.5 // blat // Mus musculus ajuba (Jub), mRNA. // chr14 // --- // --- // --- // --- // --- /// ENSMUST00000054487 // ensGene // ajuba [Source:MGI Symbol;Acc:MGI:1341886] // chr14 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"192",17171,17327066,-0.735234559712988,6.45042419895211,-3.48942726464282,0.0135235904884868,0.994865964162296,0.601388283496161,17327066,"chr16","+",91465009,91470123,24,"XR_107020.2 // A930006K02Rik // PREDICTED: Mus musculus RIKEN cDNA A930006K02 gene (A930006K02Rik), miscRNA. // --- // --- /// XR_105795.2 // A930006K02Rik // PREDICTED: Mus musculus RIKEN cDNA A930006K02 gene (A930006K02Rik), miscRNA. // --- // --- /// ENSMUST00000149172 // A930006K02Rik // RIKEN cDNA A930006K02 gene [Source:MGI Symbol;Acc:MGI:1925683] // --- // ---","XR_107020.2 // blat // PREDICTED: Mus musculus RIKEN cDNA A930006K02 gene (A930006K02Rik), miscRNA. // chr16 // --- // --- // --- // --- // --- /// XR_105795.2 // blat // PREDICTED: Mus musculus RIKEN cDNA A930006K02 gene (A930006K02Rik), miscRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000149172 // ensGene // RIKEN cDNA A930006K02 gene [Source:MGI Symbol;Acc:MGI:1925683] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"193",39944,17547861,-0.550225798315742,5.57499473931653,-3.48339400575402,0.0136216644402143,0.994865964162296,0.600761060273765,17547861,"chr15","+",27479006,27480902,22,"XR_106912.1 // Tiaf2 // PREDICTED: Mus musculus TGF-beta1-induced anti-apoptotic factor 2 (Tiaf2), miscRNA. // --- // --- /// XR_105668.1 // Tiaf2 // PREDICTED: Mus musculus TGF-beta1-induced anti-apoptotic factor 2 (Tiaf2), miscRNA. // --- // ---","XR_106912.1 // blat // PREDICTED: Mus musculus TGF-beta1-induced anti-apoptotic factor 2 (Tiaf2), miscRNA. // chr15 // --- // --- // --- // --- // --- /// XR_105668.1 // blat // PREDICTED: Mus musculus TGF-beta1-induced anti-apoptotic factor 2 (Tiaf2), miscRNA. // chr15 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"main"
"194",17409,17329631,0.502355536013083,5.18338626011402,3.48339373727211,0.0136216688220303,0.994865964162296,0.600761032323619,17329631,"chr16","-",30269302,30283256,28,"NM_028973.2 // Lrrc15 // Mus musculus leucine rich repeat containing 15 (Lrrc15), mRNA. // --- // --- /// ENSMUST00000064606 // Lrrc15 // leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738] // --- // --- /// ENSMUST00000171298 // Lrrc15 // leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738] // --- // ---","NM_028973.2 // blat // Mus musculus leucine rich repeat containing 15 (Lrrc15), mRNA. // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000064606 // ensGene // leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738] // chr16 // --- // --- // --- // --- // --- /// ENSMUST00000171298 // ensGene // leucine rich repeat containing 15 [Source:MGI Symbol;Acc:MGI:1921738] // chr16 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"195",30107,17457728,-0.933104248421419,6.49733513910791,-3.47713018003022,0.0137243207343719,0.994865964162296,0.600108034091348,17457728,"chr6","+",41281376,41281990,13,"ENSMUST00000103282 // Trbv30 // T cell receptor beta, variable 30 [Source:MGI Symbol;Acc:MGI:98592] // --- // ---","ENSMUST00000103282 // ensGene // T cell receptor beta, variable 30 [Source:MGI Symbol;Acc:MGI:98592] // chr6 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"196",37671,17530231,-0.509128205448343,6.84039235465754,-3.47397574793737,0.0137763421273558,0.994865964162296,0.599778464779065,17530231,"chr9","-",103162634,103182242,23,"XR_142355.1 // LOC100862137 // PREDICTED: Mus musculus uncharacterized LOC100862137 (LOC100862137), miscRNA. // --- // --- /// XR_140955.1 // LOC100862137 // PREDICTED: Mus musculus uncharacterized LOC100862137 (LOC100862137), miscRNA. // --- // ---","XR_142355.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100862137 (LOC100862137), miscRNA. // chr9 // --- // --- // --- // --- // --- /// XR_140955.1 // blat // PREDICTED: Mus musculus uncharacterized LOC100862137 (LOC100862137), miscRNA. // chr9 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"197",11134,17270369,1.03136960753291,7.54228057163279,3.4723827297738,0.013802696382374,0.994865964162296,0.599611848513405,17270369,"chr11","-",102905518,102925124,25,"NM_197959.2 // Kif18b // Mus musculus kinesin family member 18B (Kif18b), mRNA. // --- // --- /// ENSMUST00000021311 // Kif18b // kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979] // --- // --- /// ENSMUST00000132502 // Kif18b // kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979] // --- // ---","NM_197959.2 // blat // Mus musculus kinesin family member 18B (Kif18b), mRNA. // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000021311 // ensGene // kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979] // chr11 // --- // --- // --- // --- // --- /// ENSMUST00000132502 // ensGene // kinesin family member 18B [Source:MGI Symbol;Acc:MGI:2446979] // chr11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"198",28606,17442173,-0.656183717911075,7.5238623562196,-3.47006272625755,0.0138411775085524,0.994865964162296,0.599368978669987,17442173,"chr5","+",122989354,122998602,22,"NR_045820.1 // A930024E05Rik // Mus musculus RIKEN cDNA A930024E05 gene (A930024E05Rik), non-coding RNA. // --- // --- /// ENSMUST00000148466 // A930024E05Rik // RIKEN cDNA A930024E05 gene [Source:MGI Symbol;Acc:MGI:1924414] // --- // ---","NR_045820.1 // blat // Mus musculus RIKEN cDNA A930024E05 gene (A930024E05Rik), non-coding RNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000148466 // ensGene // RIKEN cDNA A930024E05 gene [Source:MGI Symbol;Acc:MGI:1924414] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
"199",41134,17550560,-0.915282270566941,11.1530721067039,-3.46494746443213,0.0139264430593046,0.994865964162296,0.598832576451016,17550560,"gi34538597-11","+",1,67,21,"gi34538597-11 // TrnY // Mus musculus mitochondrion, complete genome. /tRNA=5260..5326 /product=tRNA-Tyr /gene=TrnY /inference=non-experimental evidence, no additionaldetails recorded /complement=all /note=tRNA features were annotated by tRNAscan-SE. /db_xref=GeneID:17747 /db_xref=MGI:102470 // --- // ---","gi34538597-11 // other // Mus musculus mitochondrion, complete genome. /tRNA=5260..5326 /product=tRNA-Tyr /gene=TrnY /inference=non-experimental evidence, no additionaldetails recorded /complement=all /note=tRNA features were annotated by tRNAscan-SE. /db_xref=GeneID:17747 /db_xref=MGI:102470 // gi34538597-11 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",3,"rRNA"
"200",29480,17450690,-0.54026143044968,4.80904318084223,-3.46458363184156,0.0139325298485535,0.994865964162296,0.598794376066895,17450690,"chr5","-",107744795,107875107,19,"NM_007964.2 // Evi5 // Mus musculus ecotropic viral integration site 5 (Evi5), mRNA. // --- // --- /// ENSMUST00000011975 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000100947 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000112642 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000128723 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000164261 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000124034 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000138111 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000155955 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000133411 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // --- /// ENSMUST00000132406 // Evi5 // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // --- // ---","NM_007964.2 // blat // Mus musculus ecotropic viral integration site 5 (Evi5), mRNA. // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000011975 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000100947 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000112642 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000128723 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000164261 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000124034 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000138111 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000155955 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000133411 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // --- /// ENSMUST00000132406 // ensGene // ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736] // chr5 // --- // --- // --- // --- // ---","---","---","---","---","---","---","---",1,"main"
